,CityName,DataSource,Data_Value,Data_Value_Type,Data_Value_Unit,GeographicLevel,Measure,MeasureId,PopulationCount,StateAbbr,TractFIPS,Year
128112,Kansas City,BRFSS,25.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2847,MO,29095007100,2017
128115,Kansas City,BRFSS,49.3,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1008,MO,29095003700,2017
128122,St. Paul,BRFSS,24.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2228,MN,27123035500,2017
128126,Independence,BRFSS,29.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3656,MO,29095014603,2017
128172,O'Fallon,BRFSS,28.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2126,MO,29183311152,2017
128191,Minneapolis,BRFSS,29.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3025,MN,27053100700,2017
128213,Lee's Summit,BRFSS,27.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,6101,MO,29095013612,2017
128250,St. Paul,BRFSS,24.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3771,MN,27123042900,2017
128257,Kansas City,BRFSS,34.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,6511,MO,29047021205,2017
128280,Minneapolis,BRFSS,29.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2880,MN,27053108600,2017
128289,Minneapolis,BRFSS,37.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2138,MN,27053003300,2017
128293,Kansas City,BRFSS,47.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1844,MO,29095005801,2017
128445,Columbia,BRFSS,39.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1511,MO,29019000900,2017
128465,Rochester,BRFSS,28.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4069,MN,27109001302,2017
128469,St. Joseph,BRFSS,29.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,455,MO,29021002700,2017
128519,Kansas City,BRFSS,44.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3145,MO,29095009500,2017
128555,Minneapolis,BRFSS,20.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3733,MN,27053105500,2017
128581,Minneapolis,BRFSS,30.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2725,MN,27053105700,2017
128602,St. Paul,BRFSS,30.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3655,MN,27123030900,2017
128608,Kansas City,BRFSS,24.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,875,MO,29095004400,2017
128609,Minneapolis,BRFSS,23.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2749,MN,27053000603,2017
128661,Kansas City,BRFSS,48.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1873,MO,29095016400,2017
128708,Minneapolis,BRFSS,21.3,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1468,MN,27053103000,2017
128715,Jackson,BRFSS,29.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,6121,MS,28049010101,2017
128732,Kansas City,BRFSS,35.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5658,MO,29047020901,2017
128863,St. Paul,BRFSS,37.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1599,MN,27123033700,2017
128899,St. Paul,BRFSS,30.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2817,MN,27123032400,2017
128938,Minneapolis,BRFSS,23.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3192,MN,27053111100,2017
128962,Kansas City,BRFSS,39.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4646,MO,29095012906,2017
128987,Gulfport,BRFSS,46.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3601,MS,28047002600,2017
129026,Kansas City,BRFSS,34.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4094,MO,29095000700,2017
129035,St. Paul,BRFSS,27.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2350,MN,27123036000,2017
129041,Rochester,BRFSS,31.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4766,MN,27109001000,2017
129058,Rochester,BRFSS,28.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2256,MN,27109001502,2017
129067,Minneapolis,BRFSS,31.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4396,MN,27053008500,2017
129071,Independence,BRFSS,30.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,399,MO,29095019300,2017
129077,Jackson,BRFSS,24.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5395,MS,28049000200,2017
129144,Kansas City,BRFSS,33.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5979,MO,29047021803,2017
129172,Gulfport,BRFSS,33.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1151,MS,28047003800,2017
129180,Minneapolis,BRFSS,36.3,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2961,MN,27053100400,2017
129217,Lee's Summit,BRFSS,27.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4638,MO,29095017900,2017
129262,Columbia,BRFSS,25.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,6406,MO,29019001103,2017
129295,Kansas City,BRFSS,45.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2191,MO,29095007802,2017
129304,Minneapolis,BRFSS,33.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1427,MN,27053002200,2017
129346,Lee's Summit,BRFSS,28.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5541,MO,29095013801,2017
129386,Kansas City,BRFSS,32.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2239,MO,29095014400,2017
129389,St. Paul,BRFSS,25.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5048,MN,27123037500,2017
129427,Rochester,BRFSS,33.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3299,MN,27109000300,2017
129440,Independence,BRFSS,33.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3153,MO,29095011200,2017
129489,St. Joseph,BRFSS,35.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2857,MO,29021000300,2017
129509,O'Fallon,BRFSS,30.3,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1683,MO,29183311733,2017
129510,Columbia,BRFSS,37.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3120,MO,29019002100,2017
129515,Jackson,BRFSS,41.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3952,MS,28049003600,2017
129517,Minneapolis,BRFSS,22.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5308,MN,27053111500,2017
129533,St. Paul,BRFSS,31.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4668,MN,27123031801,2017
129560,St. Paul,BRFSS,22.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4483,MN,27123030100,2017
129661,St. Paul,BRFSS,29.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2815,MN,27123031200,2017
129663,Minneapolis,BRFSS,21.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4366,MN,27053106500,2017
129676,Minneapolis,BRFSS,21.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3015,MN,27053103700,2017
129689,St. Paul,BRFSS,32.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2866,MN,27123031400,2017
129691,Jackson,BRFSS,41.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5718,MS,28049011001,2017
129709,Kansas City,BRFSS,40.3,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5471,MO,29047020500,2017
129765,O'Fallon,BRFSS,30.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4752,MO,29183311732,2017
129807,St. Paul,BRFSS,28.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4133,MN,27123034602,2017
129832,St. Paul,BRFSS,31.3,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3884,MN,27123034500,2017
129834,Plymouth,BRFSS,23.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4617,MN,27053026611,2017
129896,Jackson,BRFSS,44.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1377,MS,28049002700,2017
129983,Kansas City,BRFSS,29.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1709,MO,29095001100,2017
130006,Rochester,BRFSS,28.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1544,MN,27109001603,2017
130023,Jackson,BRFSS,28.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4143,MS,28049001300,2017
130041,Minneapolis,BRFSS,22.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2435,MN,27053010700,2017
130148,Kansas City,BRFSS,30.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4151,MO,29165030207,2017
130187,Gulfport,BRFSS,31.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1309,MS,28047003504,2017
130216,Minneapolis,BRFSS,25.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2027,MN,27053001100,2017
130309,St. Paul,BRFSS,30.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4760,MN,27123037100,2017
130311,Kansas City,BRFSS,41.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1368,MO,29095005300,2017
130330,Minneapolis,BRFSS,25.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3527,MN,27053105400,2017
130335,Rochester,BRFSS,29.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2805,MN,27109001501,2017
130338,Kansas City,BRFSS,25.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2765,MO,29095008200,2017
130406,Lee's Summit,BRFSS,26.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4080,MO,29095014203,2017
130415,Minneapolis,BRFSS,31.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,8094,MN,27053104800,2017
130445,Rochester,BRFSS,33.3,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4779,MN,27109000901,2017
130469,Minneapolis,BRFSS,30.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3543,MN,27053100200,2017
130511,Jackson,BRFSS,42.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3832,MS,28049003400,2017
130514,Minneapolis,BRFSS,23.3,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3784,MN,27053109900,2017
130519,St. Paul,BRFSS,21.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3440,MN,27123035100,2017
130546,Plymouth,BRFSS,22.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4642,MN,27053026509,2017
130611,Rochester,BRFSS,25.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3464,MN,27109001703,2017
130618,Jackson,BRFSS,37.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4494,MS,28049010808,2017
130621,St. Paul,BRFSS,30.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5877,MN,27123030500,2017
130637,Kansas City,BRFSS,37.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5004,MO,29047020201,2017
130698,Plymouth,BRFSS,22.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5060,MN,27053026508,2017
130702,Columbia,BRFSS,27.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1730,MO,29019000200,2017
130712,St. Joseph,BRFSS,34.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,198,MO,29021002900,2017
130718,Kansas City,BRFSS,29.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5592,MO,29095013408,2017
130733,Minneapolis,BRFSS,25.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2618,MN,27053007700,2017
130740,Minneapolis,BRFSS,22.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4694,MN,27053110500,2017
130764,Kansas City,BRFSS,23.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1886,MO,29095015700,2017
130771,St. Paul,BRFSS,30.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3078,MN,27123033400,2017
130835,Gulfport,BRFSS,35.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5523,MS,28047001700,2017
130838,St. Joseph,BRFSS,32.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4495,MO,29021000702,2017
130878,Kansas City,BRFSS,27.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5015,MO,29095008600,2017
130884,Minneapolis,BRFSS,21.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3414,MN,27053109200,2017
130892,Minneapolis,BRFSS,34.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4269,MN,27053125900,2017
131001,Independence,BRFSS,31.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3411,MO,29095011900,2017
131039,Jackson,BRFSS,46.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2015,MS,28049000900,2017
131064,St. Paul,BRFSS,31.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2584,MN,27123032700,2017
131067,Lee's Summit,BRFSS,31.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3644,MO,29095018000,2017
131109,Kansas City,BRFSS,31.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4924,MO,29095017600,2017
131113,Kansas City,BRFSS,42.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4280,MO,29095002100,2017
131142,Minneapolis,BRFSS,32.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2260,MN,27053102100,2017
131150,Kansas City,BRFSS,26.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3384,MO,29095010105,2017
131160,Reno,BRFSS,24.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4853,NV,32031002619,2017
131190,Minneapolis,BRFSS,35.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1604,MN,27053101300,2017
131191,Independence,BRFSS,27.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2665,MO,29095014804,2017
131213,Minneapolis,BRFSS,23.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3980,MN,27053011998,2017
131242,Kansas City,BRFSS,34.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3072,MO,29047021303,2017
131288,Kansas City,BRFSS,45.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3856,MO,29095017100,2017
131396,St. Paul,BRFSS,29.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2022,MN,27123036900,2017
131456,St. Paul,BRFSS,24.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3952,MN,27123036400,2017
131545,Minneapolis,BRFSS,28.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1726,MN,27053107400,2017
131559,Omaha,BRFSS,29.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2867,NE,31055007424,2017
131618,St. Louis,BRFSS,48.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1342,MO,29510107200,2017
131660,Henderson,BRFSS,31.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3908,NV,32003005200,2017
131662,Henderson,BRFSS,29.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4144,NV,32003005422,2017
131709,Omaha,BRFSS,30.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1856,NE,31055006505,2017
131790,Billings,BRFSS,23.3,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,532,MT,30111001401,2017
131840,Omaha,BRFSS,48.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2903,NE,31055001200,2017
131866,St. Louis,BRFSS,25.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4285,MO,29510112100,2017
131886,Omaha,BRFSS,32.3,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1058,NE,31055007313,2017
131887,Omaha,BRFSS,43.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5345,NE,31055002900,2017
131903,St. Louis,BRFSS,26.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3100,MO,29510101200,2017
131931,Omaha,BRFSS,36.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4203,NE,31055003800,2017
131955,Lincoln,BRFSS,28.3,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,7660,NE,31109003707,2017
131994,Billings,BRFSS,23.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,6124,MT,30111001300,2017
132018,Omaha,BRFSS,26.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3698,NE,31055006701,2017
132019,St. Louis,BRFSS,29.3,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4075,MO,29510127200,2017
132064,St. Louis,BRFSS,28.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2780,MO,29510102100,2017
132070,Omaha,BRFSS,28.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1944,NE,31055007452,2017
132106,Lincoln,BRFSS,29.3,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,993,NE,31109001900,2017
132121,Billings,BRFSS,25.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2997,MT,30111000401,2017
132133,Omaha,BRFSS,28.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3239,NE,31055006805,2017
132151,St. Louis,BRFSS,38.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1324,MO,29510118100,2017
132176,Lincoln,BRFSS,27.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4684,NE,31109003801,2017
132217,St. Louis,BRFSS,46.3,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2711,MO,29510107500,2017
132219,Omaha,BRFSS,30.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1794,NE,31055007440,2017
132254,Springfield,BRFSS,23.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,800,MO,29077004102,2017
132256,Henderson,BRFSS,27.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4007,NV,32003005336,2017
132324,Omaha,BRFSS,44.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4106,NE,31055006302,2017
132352,Missoula,BRFSS,22.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2954,MT,30063001100,2017
132359,Henderson,BRFSS,25.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4245,NV,32003005107,2017
132368,St. Louis,BRFSS,30.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3131,MO,29510124300,2017
132434,Omaha,BRFSS,30.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2406,NE,31055007445,2017
132526,Omaha,BRFSS,34.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3340,NE,31055007102,2017
132573,Henderson,BRFSS,23.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5946,NV,32003005714,2017
132590,Henderson,BRFSS,25.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4697,NV,32003005433,2017
132614,Henderson,BRFSS,26.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,50,NV,32003005016,2017
132642,Omaha,BRFSS,47.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4155,NE,31055006000,2017
132648,Henderson,BRFSS,23.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3297,NV,32003005350,2017
132702,Springfield,BRFSS,32.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3978,MO,29077002402,2017
132709,Billings,BRFSS,26.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1054,MT,30111940000,2017
132760,Omaha,BRFSS,38.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4314,NE,31055005800,2017
132797,Missoula,BRFSS,25.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,8056,MT,30063000201,2017
132815,St. Louis,BRFSS,23.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3463,MO,29510105198,2017
132845,Omaha,BRFSS,27.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1196,NE,31055007511,2017
132890,St. Louis,BRFSS,47.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2427,MO,29510106100,2017
132949,Omaha,BRFSS,42.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2267,NE,31055003300,2017
132952,St. Louis,BRFSS,42.3,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4891,MO,29510116400,2017
132968,Omaha,BRFSS,33.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3429,NE,31055007434,2017
132985,Omaha,BRFSS,50.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1422,NE,31055000600,2017
132998,Lincoln,BRFSS,27.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1108,NE,31109003608,2017
133026,St. Louis,BRFSS,27.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3239,MO,29510127600,2017
133052,Henderson,BRFSS,24.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1230,NV,32003005322,2017
133063,Omaha,BRFSS,35.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2454,NE,31055002300,2017
133065,Henderson,BRFSS,26.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2640,NV,32003002821,2017
133105,Omaha,BRFSS,28.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,958,NE,31055007470,2017
133125,Lincoln,BRFSS,27.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1569,NE,31109001002,2017
133158,Lincoln,BRFSS,29.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4654,NE,31109000201,2017
133200,Lincoln,BRFSS,36.6,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1125,NE,31109003601,2017
133205,Springfield,BRFSS,29.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4822,MO,29077004301,2017
133212,St. Louis,BRFSS,42.1,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3567,MO,29510115700,2017
133220,Henderson,BRFSS,22.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4333,NV,32003005711,2017
133257,Henderson,BRFSS,22.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1971,NV,32003005338,2017
133261,Lincoln,BRFSS,26.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2114,NE,31109003717,2017
133332,Omaha,BRFSS,29.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2618,NE,31055007464,2017
133350,St. Louis,BRFSS,31.0,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2298,MO,29510123200,2017
133360,Springfield,BRFSS,32.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3946,MO,29077000700,2017
133366,St. Louis,BRFSS,29.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1537,MO,29510117100,2017
133400,Missoula,BRFSS,21.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5407,MT,30063001304,2017
133471,Omaha,BRFSS,31.7,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1466,NE,31055007304,2017
133500,St. Louis,BRFSS,30.5,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4281,MO,29510114101,2017
133515,Lincoln,BRFSS,35.4,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,2148,NE,31109002100,2017
133563,St. Louis,BRFSS,44.8,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,3316,MO,29510109600,2017
133611,Henderson,BRFSS,24.2,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,5062,NV,32003005354,2017
133768,Omaha,BRFSS,29.3,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,4179,NE,31055003600,2017
133805,Omaha,BRFSS,26.9,Crude prevalence,%,Census Tract,Obesity among adults aged >=18 Years,OBESITY,1638,NE,31055007512,2017
